timestamp,abertura,maxima,minima,fechamento,volume,pressao_compradora,pressao_vendedora,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,resistencia,suporte,dist_resistencia,dist_suporte,var_fechamento,RSI_14,vol_media_5,vol_media_20,fechamento_futuro,hora_num,minuto,dia_semana,retorno,volatilidade
2025-08-30 06:35:00+00:00,4388.795,4392.995,4385.765,4392.155,1028.7799,0.8400000000001455,6.389999999999418,4388.869000000001,4389.159385589289,4386.148999999999,4386.876739948847,4382.3555,4381.22139588416,4359.7972,4366.0670794452635,4350.8251,4355.921442151076,4340.661,4358.124281778281,4402.435,4347.585,10.280000000000655,44.56999999999971,3.130000000000109,59.9389126450818,2046.8991000000024,3118.534495,4396.635,6,35,5,0.0007131424405193432,0.001329728929005675
2025-08-30 06:40:00+00:00,4392.035,4397.255,4392.035,4396.635,1585.972,0.6199999999998909,4.600000000000364,4391.633,4391.651257059526,4386.995000000001,4388.650969049057,4384.6875,4382.689358180907,4361.462,4367.265821427803,4351.1796,4356.727651217391,4341.0738,4358.507473004368,4402.435,4349.995,5.800000000000182,46.64000000000033,4.480000000000473,52.04738227551918,2143.135000000002,3149.8893,4400.255,6,40,5,0.0010200004325895407,0.0013606444521449726
2025-08-30 06:45:00+00:00,4396.635,4403.975,4392.475,4400.255,2625.43,3.7200000000002547,7.779999999999745,4393.783,4394.519171373017,4389.034,4390.760792858318,4386.283,4384.362276449392,4363.2616,4368.559514705144,4351.5607,4357.589578916057,4341.6285,4358.922871282932,4403.975,4362.495,3.7200000000002547,37.76000000000022,3.619999999999891,50.18988303205225,2071.7532600000022,3185.17447,4396.715,6,45,5,0.0008233569536701957,0.001152984845176589
2025-08-30 06:50:00+00:00,4400.255,4400.255,4390.675,4396.715,1346.7813,3.5399999999999636,6.039999999999964,4394.957,4395.251114248678,4390.0830000000005,4391.843375974988,4387.875999999999,4385.538726311355,4364.9834,4369.663651383373,4351.8682,4358.3643397296,4342.169,4359.298912364694,4403.975,4364.555,7.260000000000218,32.159999999999854,-3.5399999999999636,50.54306256692673,2138.651180000002,3093.0358650000003,4397.035,6,50,5,-0.0008044988301814104,0.0011591736489038563
2025-08-30 06:55:00+00:00,4396.715,4402.065,4396.715,4397.035,1208.7096,5.029999999999745,0.31999999999970896,4396.559,4395.845742832453,4391.146999999999,4392.7873076158985,4389.0085,4386.633609519798,4366.6402,4370.737037603632,4352.2929,4359.1300953785185,4342.6576000000005,4359.674395823752,4403.975,4370.395,6.940000000000509,26.639999999999418,0.31999999999970896,58.58798735510993,1559.134560000002,2924.50609,4401.005,6,55,5,7.278161081614165e-05,0.0011585687210210853
2025-08-30 07:00:00+00:00,4397.035,4404.875,4395.405,4401.005,1418.648,3.869999999999891,5.600000000000364,4398.329,4397.5654952216355,4393.599,4394.281433503917,4390.3060000000005,4388.002313375055,4368.5312,4371.924016521138,4352.7905,4359.959301410628,4343.1506,4360.085645616551,4404.875,4373.515,3.869999999999891,27.48999999999978,3.9700000000002547,60.69344890815069,1637.108180000002,2880.7458199999996,4394.085,7,0,5,0.0009028811460449759,0.0007641514783991822
2025-08-30 07:05:00+00:00,4401.005,4402.855,4392.815,4394.085,1715.8341,8.769999999999527,1.2700000000004366,4397.819,4396.405330147757,4394.726000000001,4394.245718321386,4391.215999999999,4388.5816168631445,4370.324,4372.7930746967795,4353.2333,4360.635057818337,4343.6417,4360.423947650217,4404.875,4373.515,10.789999999999964,20.56999999999971,-6.920000000000073,62.13310580204736,1663.0806000000018,2761.889875,4400.105,7,5,5,-0.001572368129552193,0.0009486903332111442
2025-08-30 07:10:00+00:00,4393.485,4400.845,4393.485,4400.105,1553.523,0.7400000000006912,6.619999999999891,4397.789,4397.638553431838,4395.786,4395.3110422629525,4391.529500000001,4389.679081923798,4372.0574,4373.864130591024,4353.6588,4361.416640831835,4344.1177,4360.8187839920065,4404.875,4374.495,4.770000000000437,25.609999999999673,6.019999999999527,61.91211809131369,1448.6992000000023,2507.1877699999995,4398.185,7,10,5,0.0013700235657707616,0.0009264721564871366
2025-08-30 07:15:00+00:00,4400.105,4401.795,4395.015,4398.185,2056.6242,3.6099999999996726,3.1700000000000728,4398.0830000000005,4397.820702287892,4396.52,4395.833580033324,4391.4385,4390.489169359626,4373.4890000000005,4374.81789017569,4353.9744,4362.144727151996,4344.57615,4361.190587136365,4404.875,4374.495,6.6899999999996,23.69000000000051,-1.9199999999991633,59.82336277287098,1590.6677800000023,2234.76272,4390.495,7,15,5,-0.0004363532233887524,0.0009501891660945632
2025-08-30 07:20:00+00:00,4398.185,4398.185,4389.775,4390.495,1441.4024,7.690000000000509,0.7200000000002547,4396.775,4395.378801525262,4396.6669999999995,4394.862929118174,4391.163,4390.48972465871,4374.8153999999995,4375.432678796252,4354.2507000000005,4362.706118693541,4344.9673,4361.482173334013,4404.875,4374.495,14.38000000000011,16.0,-7.690000000000509,62.12147430351272,1637.2063400000022,2132.3456450000003,4395.855,7,20,5,-0.0017484485077368106,0.0011195131284049559
