from,abertura,maxima,minima,fechamento,volume
2025-05-20 18:15:00+00:00,2499.745,2500.755,2489.395,2493.905,2067.4796
2025-05-20 18:20:00+00:00,2493.565,2495.995,2476.635,2479.315,6070.3385
2025-05-20 18:25:00+00:00,2479.405,2484.395,2470.005,2472.295,3787.327
2025-05-20 18:30:00+00:00,2472.295,2480.135,2467.265,2479.195,5025.461
2025-05-20 18:35:00+00:00,2479.195,2484.675,2478.345,2480.355,2255.1838
2025-05-20 18:40:00+00:00,2480.225,2480.225,2470.205,2471.895,2849.1045
2025-05-20 18:45:00+00:00,2471.805,2472.505,2455.495,2457.365,9322.6619
2025-05-20 18:50:00+00:00,2456.705,2462.195,2453.565,2458.475,3469.1974
2025-05-20 18:55:00+00:00,2458.475,2458.475,2444.485,2452.785,9096.8858
2025-05-20 19:00:00+00:00,2452.785,2454.655,2448.035,2451.015,2757.7486
2025-05-20 19:05:00+00:00,2451.205,2463.315,2451.205,2463.255,3601.349
2025-05-20 19:10:00+00:00,2463.255,2467.395,2461.305,2466.795,2236.6945
2025-05-20 19:15:00+00:00,2466.795,2469.005,2460.905,2467.705,2109.181
2025-05-20 19:20:00+00:00,2467.705,2479.915,2467.705,2478.625,4612.3626
2025-05-20 19:25:00+00:00,2478.615,2482.205,2475.415,2480.605,2718.4676
2025-05-20 19:30:00+00:00,2480.595,2489.705,2480.215,2488.725,1703.4948
2025-05-20 19:35:00+00:00,2488.725,2489.695,2483.785,2484.855,2093.2536
2025-05-20 19:40:00+00:00,2484.855,2491.005,2484.855,2487.685,2015.7309
2025-05-20 19:45:00+00:00,2487.685,2494.995,2487.685,2494.045,1347.7989
2025-05-20 19:50:00+00:00,2494.045,2499.955,2493.205,2499.095,2134.1724
2025-05-20 19:55:00+00:00,2499.095,2511.455,2497.525,2501.895,5919.0813
2025-05-20 20:00:00+00:00,2501.285,2502.435,2485.105,2491.525,7101.1431
2025-05-20 20:05:00+00:00,2491.505,2499.745,2491.205,2499.745,1943.8557
2025-05-20 20:10:00+00:00,2499.745,2509.905,2499.745,2500.495,3435.0738
2025-05-20 20:15:00+00:00,2500.205,2509.895,2494.305,2506.495,4713.7481
2025-05-20 20:20:00+00:00,2506.235,2507.545,2502.295,2502.295,1466.2936
2025-05-20 20:25:00+00:00,2502.295,2504.935,2499.305,2502.605,1507.4615
2025-05-20 20:30:00+00:00,2502.605,2509.175,2502.605,2509.065,1429.0103
2025-05-20 20:35:00+00:00,2509.065,2516.155,2502.995,2507.315,3533.2766
2025-05-20 20:40:00+00:00,2507.315,2509.045,2505.025,2507.655,1052.7374
2025-05-20 20:45:00+00:00,2507.655,2522.495,2507.655,2520.405,4988.7471
2025-05-20 20:50:00+00:00,2520.405,2523.285,2511.265,2511.875,1711.1534
2025-05-20 20:55:00+00:00,2512.115,2514.595,2511.195,2513.495,778.7713
2025-05-20 21:00:00+00:00,2513.575,2522.995,2513.155,2520.185,1300.06
2025-05-20 21:05:00+00:00,2520.525,2526.435,2518.015,2525.255,2486.3601
2025-05-20 21:10:00+00:00,2525.255,2525.255,2501.545,2503.035,4925.3263
2025-05-20 21:15:00+00:00,2503.035,2508.955,2503.035,2505.235,1886.5967
2025-05-20 21:20:00+00:00,2506.245,2512.495,2502.495,2509.085,1563.0719
2025-05-20 21:25:00+00:00,2508.955,2510.795,2497.065,2497.435,1940.8416
2025-05-20 21:30:00+00:00,2497.435,2503.595,2490.605,2503.595,1928.1225
2025-05-20 21:35:00+00:00,2503.595,2505.605,2500.995,2503.785,2401.972
2025-05-20 21:40:00+00:00,2503.785,2505.775,2500.495,2504.955,1089.8122
2025-05-20 21:45:00+00:00,2505.215,2509.565,2504.945,2509.565,833.3119
2025-05-20 21:50:00+00:00,2509.565,2514.355,2508.795,2513.235,970.7953
2025-05-20 21:55:00+00:00,2513.235,2516.255,2509.835,2510.085,894.2147
2025-05-20 22:00:00+00:00,2510.085,2515.605,2508.865,2508.865,1345.1704
2025-05-20 22:05:00+00:00,2508.865,2508.895,2501.995,2505.945,1863.0341
2025-05-20 22:10:00+00:00,2505.945,2511.355,2501.755,2503.615,2037.4508
2025-05-20 22:15:00+00:00,2503.615,2505.265,2495.405,2497.065,3303.289
2025-05-20 22:20:00+00:00,2497.065,2497.795,2488.615,2491.145,1625.1156
2025-05-20 22:25:00+00:00,2491.275,2501.615,2491.275,2501.355,1742.3871
2025-05-20 22:30:00+00:00,2501.445,2503.125,2497.835,2499.215,1334.006
2025-05-20 22:35:00+00:00,2499.675,2499.675,2495.215,2499.005,841.8571
2025-05-20 22:40:00+00:00,2499.005,2510.265,2496.525,2510.005,1779.2213
2025-05-20 22:45:00+00:00,2510.005,2512.545,2506.325,2508.035,1781.9699
2025-05-20 22:50:00+00:00,2508.035,2511.265,2506.205,2511.265,1024.5966
2025-05-20 22:55:00+00:00,2511.265,2518.265,2510.955,2516.555,1649.5789
2025-05-20 23:00:00+00:00,2516.555,2520.975,2513.815,2517.205,1961.2068
2025-05-20 23:05:00+00:00,2517.205,2523.695,2517.085,2519.815,1239.8658
2025-05-20 23:10:00+00:00,2519.815,2532.995,2519.485,2532.595,4262.1431
2025-05-20 23:15:00+00:00,2532.465,2540.705,2532.035,2537.845,3586.4096
2025-05-20 23:20:00+00:00,2537.425,2538.145,2528.645,2528.645,2925.8163
2025-05-20 23:25:00+00:00,2528.145,2532.795,2527.085,2528.895,1118.2079
2025-05-20 23:30:00+00:00,2528.895,2530.795,2525.965,2527.885,1085.033
2025-05-20 23:35:00+00:00,2527.885,2528.485,2519.915,2522.865,1940.771
2025-05-20 23:40:00+00:00,2522.755,2523.115,2516.835,2518.485,1461.3871
2025-05-20 23:45:00+00:00,2518.395,2526.995,2514.505,2525.755,2738.1525
2025-05-20 23:50:00+00:00,2525.755,2526.195,2521.855,2522.495,1166.6053
2025-05-20 23:55:00+00:00,2522.495,2524.695,2521.105,2524.185,404.7828
2025-05-21 00:00:00+00:00,2524.195,2529.605,2521.925,2526.505,1663.3627
2025-05-21 00:05:00+00:00,2526.505,2527.355,2521.285,2524.565,1772.1026
2025-05-21 00:10:00+00:00,2524.565,2532.685,2524.565,2532.685,1811.7428
2025-05-21 00:15:00+00:00,2532.785,2534.175,2521.835,2522.065,2060.2876
2025-05-21 00:20:00+00:00,2521.785,2528.045,2519.375,2527.885,2178.9257
2025-05-21 00:25:00+00:00,2527.885,2532.325,2526.135,2530.495,1595.3099
2025-05-21 00:30:00+00:00,2530.495,2537.405,2530.105,2531.735,1897.3466
2025-05-21 00:35:00+00:00,2531.995,2532.165,2521.995,2524.125,1882.3718
2025-05-21 00:40:00+00:00,2524.125,2527.495,2522.505,2526.795,1022.8061
2025-05-21 00:45:00+00:00,2526.795,2534.895,2525.725,2529.805,1408.7633
2025-05-21 00:50:00+00:00,2529.805,2530.925,2525.995,2530.155,1500.8361
2025-05-21 00:55:00+00:00,2530.155,2530.295,2526.505,2529.895,663.1479
2025-05-21 01:00:00+00:00,2529.895,2530.905,2526.135,2529.895,1451.3917
2025-05-21 01:05:00+00:00,2529.895,2538.565,2527.345,2538.105,1485.7712
2025-05-21 01:10:00+00:00,2537.985,2545.295,2536.405,2537.985,3222.2736
2025-05-21 01:15:00+00:00,2537.985,2538.995,2535.185,2537.185,1068.9244
2025-05-21 01:20:00+00:00,2537.185,2540.065,2530.545,2532.185,1539.5508
2025-05-21 01:25:00+00:00,2532.215,2535.125,2530.405,2535.125,919.4045
2025-05-21 01:30:00+00:00,2535.125,2544.995,2533.305,2544.995,5474.2556
2025-05-21 01:35:00+00:00,2544.995,2546.725,2540.355,2544.625,4315.3155
2025-05-21 01:40:00+00:00,2544.625,2548.305,2541.285,2541.695,3961.4266
2025-05-21 01:45:00+00:00,2541.695,2542.965,2537.205,2542.965,1247.4643
2025-05-21 01:50:00+00:00,2542.745,2545.215,2538.805,2539.675,971.2247
2025-05-21 01:55:00+00:00,2539.675,2540.495,2532.625,2534.175,2871.7631
2025-05-21 02:00:00+00:00,2534.135,2535.395,2524.755,2525.365,3648.5842
2025-05-21 02:05:00+00:00,2525.365,2527.245,2509.405,2516.535,5253.9208
2025-05-21 02:10:00+00:00,2516.535,2521.855,2513.585,2520.455,1916.1352
2025-05-21 02:15:00+00:00,2520.455,2524.595,2515.115,2516.155,1944.6774
2025-05-21 02:20:00+00:00,2515.715,2519.595,2514.375,2519.405,1459.7819
2025-05-21 02:25:00+00:00,2519.405,2522.495,2519.095,2522.495,945.996
2025-05-21 02:30:00+00:00,2522.495,2533.595,2521.605,2533.155,1333.6108
2025-05-21 02:35:00+00:00,2532.805,2536.225,2531.555,2535.495,1940.2859
2025-05-21 02:40:00+00:00,2535.305,2536.225,2533.605,2534.175,824.4763
2025-05-21 02:45:00+00:00,2534.175,2539.305,2534.175,2535.635,1277.3252
2025-05-21 02:50:00+00:00,2535.635,2539.985,2529.705,2539.895,3004.7583
2025-05-21 02:55:00+00:00,2539.895,2540.785,2537.775,2539.545,791.9535
2025-05-21 03:00:00+00:00,2539.545,2540.495,2535.875,2537.075,1334.1252
2025-05-21 03:05:00+00:00,2537.075,2542.715,2535.195,2542.485,700.3213
2025-05-21 03:10:00+00:00,2542.485,2543.625,2539.335,2541.495,1693.8276
2025-05-21 03:15:00+00:00,2541.575,2542.965,2537.325,2539.505,1548.3425
2025-05-21 03:20:00+00:00,2539.145,2541.485,2537.185,2541.075,1128.9934
2025-05-21 03:25:00+00:00,2541.075,2547.235,2539.805,2545.805,1584.9361
2025-05-21 03:30:00+00:00,2545.805,2550.345,2544.435,2550.345,3101.2458
2025-05-21 03:35:00+00:00,2550.495,2554.495,2545.625,2549.655,5256.9086
2025-05-21 03:40:00+00:00,2549.295,2551.745,2545.825,2548.545,903.5172
2025-05-21 03:45:00+00:00,2548.545,2552.965,2547.875,2548.195,1429.9084
2025-05-21 03:50:00+00:00,2548.195,2549.995,2543.245,2543.395,2731.3216
2025-05-21 03:55:00+00:00,2543.395,2545.975,2541.545,2544.975,797.8025
2025-05-21 04:00:00+00:00,2544.975,2546.795,2541.425,2544.065,811.5539
2025-05-21 04:05:00+00:00,2544.065,2551.405,2542.725,2549.175,1171.9137
2025-05-21 04:10:00+00:00,2549.175,2550.755,2544.475,2545.685,830.1683
2025-05-21 04:15:00+00:00,2545.685,2546.355,2542.535,2542.535,867.9872
2025-05-21 04:20:00+00:00,2542.815,2543.215,2538.775,2540.955,1275.2155
2025-05-21 04:25:00+00:00,2540.955,2544.755,2540.415,2541.175,1335.3701
2025-05-21 04:30:00+00:00,2541.165,2544.605,2534.705,2544.015,2009.575
2025-05-21 04:35:00+00:00,2544.015,2559.955,2544.015,2557.865,6162.2294
2025-05-21 04:40:00+00:00,2557.105,2560.875,2554.425,2555.505,4048.6595
2025-05-21 04:45:00+00:00,2555.515,2557.305,2550.805,2552.645,1995.0711
2025-05-21 04:50:00+00:00,2552.645,2553.315,2547.235,2549.515,1426.5437
2025-05-21 04:55:00+00:00,2549.515,2552.495,2547.725,2550.925,1157.8931
2025-05-21 05:00:00+00:00,2550.605,2557.595,2550.375,2556.245,2622.6808
2025-05-21 05:05:00+00:00,2555.825,2560.305,2553.005,2555.005,2659.8972
2025-05-21 05:10:00+00:00,2555.275,2566.655,2553.715,2563.905,5025.253
2025-05-21 05:15:00+00:00,2563.905,2583.755,2563.905,2582.105,11306.6677
2025-05-21 05:20:00+00:00,2582.215,2586.585,2577.305,2586.575,4399.351
2025-05-21 05:25:00+00:00,2586.575,2593.815,2580.405,2580.705,7942.9577
2025-05-21 05:30:00+00:00,2580.615,2593.835,2580.615,2591.405,4288.5654
2025-05-21 05:35:00+00:00,2591.405,2591.405,2583.205,2585.005,2337.3887
2025-05-21 05:40:00+00:00,2585.005,2590.295,2582.565,2586.425,1942.1766
2025-05-21 05:45:00+00:00,2586.425,2587.955,2581.035,2585.835,2350.8975
2025-05-21 05:50:00+00:00,2585.835,2597.605,2583.365,2595.115,4694.9505
2025-05-21 05:55:00+00:00,2594.855,2599.925,2593.075,2593.615,3129.002
2025-05-21 06:00:00+00:00,2593.615,2598.995,2589.365,2590.995,3041.1083
2025-05-21 06:05:00+00:00,2590.995,2595.375,2586.835,2589.545,2364.284
2025-05-21 06:10:00+00:00,2589.495,2591.415,2584.345,2589.445,2609.8165
2025-05-21 06:15:00+00:00,2589.445,2593.995,2582.365,2592.425,5385.6373
2025-05-21 06:20:00+00:00,2592.595,2597.995,2592.525,2594.875,2899.6116
2025-05-21 06:25:00+00:00,2594.425,2605.905,2594.425,2600.755,9578.9915
2025-05-21 06:30:00+00:00,2601.295,2605.665,2596.485,2605.665,4831.2791
2025-05-21 06:35:00+00:00,2605.665,2615.325,2593.76,2595.835,8056.8085
2025-05-21 06:40:00+00:00,2595.835,2607.015,2595.065,2602.945,2866.6309
2025-05-21 06:45:00+00:00,2602.945,2609.435,2596.205,2596.775,2545.323
2025-05-21 06:50:00+00:00,2597.485,2601.195,2596.975,2597.765,1755.7269
2025-05-21 06:55:00+00:00,2597.765,2599.985,2594.205,2597.685,2670.2468
2025-05-21 07:00:00+00:00,2597.685,2600.795,2587.995,2589.285,6202.6812
2025-05-21 07:05:00+00:00,2589.295,2591.595,2584.695,2587.035,4697.8698
2025-05-21 07:10:00+00:00,2586.495,2587.255,2570.355,2571.845,7218.9884
2025-05-21 07:15:00+00:00,2572.155,2572.935,2555.405,2565.445,9864.4465
2025-05-21 07:20:00+00:00,2565.445,2566.005,2545.505,2547.615,6294.5247
2025-05-21 07:25:00+00:00,2547.985,2559.135,2543.705,2558.045,4172.5197
2025-05-21 07:30:00+00:00,2558.015,2563.315,2550.395,2562.465,4887.9245
2025-05-21 07:35:00+00:00,2562.465,2564.705,2547.815,2549.495,3754.2247
2025-05-21 07:40:00+00:00,2549.455,2555.025,2547.075,2553.325,4098.8884
2025-05-21 07:45:00+00:00,2553.325,2558.495,2548.245,2558.495,3239.1678
2025-05-21 07:50:00+00:00,2558.555,2561.205,2554.115,2554.685,3259.951
2025-05-21 07:55:00+00:00,2554.705,2556.895,2551.115,2551.875,2081.9573
2025-05-21 08:00:00+00:00,2551.875,2556.395,2550.545,2555.925,2217.6212
2025-05-21 08:05:00+00:00,2555.225,2557.245,2553.435,2554.275,2267.0009
2025-05-21 08:10:00+00:00,2554.275,2562.145,2554.275,2560.525,1062.4938
2025-05-21 08:15:00+00:00,2560.525,2560.525,2547.055,2550.635,2334.8134
2025-05-21 08:20:00+00:00,2550.635,2551.995,2547.595,2550.695,1995.364
2025-05-21 08:25:00+00:00,2550.695,2553.995,2549.505,2552.515,1292.0142
2025-05-21 08:30:00+00:00,2552.515,2553.095,2539.855,2543.995,3938.4769
2025-05-21 08:35:00+00:00,2543.995,2545.745,2540.405,2544.895,2449.3096
2025-05-21 08:40:00+00:00,2544.995,2546.105,2541.135,2543.495,1549.1688
2025-05-21 08:45:00+00:00,2543.495,2544.715,2538.225,2541.695,1813.7814
2025-05-21 08:50:00+00:00,2541.485,2545.145,2540.225,2543.805,1121.9577
2025-05-21 08:55:00+00:00,2543.645,2545.665,2536.075,2538.105,1850.9693
2025-05-21 09:00:00+00:00,2538.105,2544.025,2534.095,2544.025,3000.1515
2025-05-21 09:05:00+00:00,2543.775,2544.755,2526.715,2535.495,8377.2977
2025-05-21 09:10:00+00:00,2535.495,2535.495,2531.235,2533.975,1652.3037
2025-05-21 09:15:00+00:00,2533.975,2534.195,2524.005,2526.345,2341.9387
2025-05-21 09:20:00+00:00,2526.345,2532.675,2526.345,2532.655,1009.772
2025-05-21 09:25:00+00:00,2532.655,2532.655,2525.005,2527.135,5672.1798
2025-05-21 09:30:00+00:00,2527.135,2529.995,2523.705,2528.215,2250.6952
2025-05-21 09:35:00+00:00,2528.215,2532.135,2527.135,2531.845,1224.2884
2025-05-21 09:40:00+00:00,2531.195,2531.195,2518.255,2519.655,4301.6053
2025-05-21 09:45:00+00:00,2519.845,2524.095,2518.095,2520.765,1561.2507
2025-05-21 09:50:00+00:00,2521.105,2525.195,2520.375,2524.825,936.9384
2025-05-21 09:55:00+00:00,2524.825,2525.495,2523.465,2524.005,841.3699
2025-05-21 10:00:00+00:00,2524.005,2528.095,2519.505,2527.055,1771.5082
2025-05-21 10:05:00+00:00,2527.055,2527.055,2522.085,2526.495,796.2625
2025-05-21 10:10:00+00:00,2526.495,2532.355,2525.995,2530.605,1801.0303
2025-05-21 10:15:00+00:00,2530.605,2531.165,2523.625,2525.035,2170.3961
2025-05-21 10:20:00+00:00,2525.125,2525.225,2516.145,2517.805,3209.2221
2025-05-21 10:25:00+00:00,2518.415,2519.995,2515.925,2519.405,1816.1035
2025-05-21 10:30:00+00:00,2519.405,2525.455,2519.015,2525.305,1529.3418
2025-05-21 10:35:00+00:00,2525.255,2528.755,2523.645,2528.755,1723.5491
2025-05-21 10:40:00+00:00,2528.955,2528.995,2525.615,2528.375,1037.3992
2025-05-21 10:45:00+00:00,2528.375,2528.375,2526.005,2527.005,930.0194
2025-05-21 10:50:00+00:00,2527.005,2530.495,2526.625,2529.185,1128.4756
2025-05-21 10:55:00+00:00,2529.185,2529.485,2527.135,2528.775,729.8987
2025-05-21 11:00:00+00:00,2528.805,2535.715,2528.265,2535.175,2263.4387
2025-05-21 11:05:00+00:00,2535.705,2538.395,2533.795,2538.395,2243.7466
2025-05-21 11:10:00+00:00,2538.395,2542.975,2537.015,2540.605,3371.4976
2025-05-21 11:15:00+00:00,2540.605,2547.995,2538.955,2547.045,2083.6166
2025-05-21 11:20:00+00:00,2547.515,2555.905,2545.555,2552.375,3380.8635
2025-05-21 11:25:00+00:00,2552.375,2553.995,2550.195,2551.765,1486.0278
2025-05-21 11:30:00+00:00,2551.765,2553.005,2548.245,2548.785,986.4713
2025-05-21 11:35:00+00:00,2548.785,2548.785,2545.405,2546.265,1168.0047
2025-05-21 11:40:00+00:00,2546.265,2550.745,2546.265,2547.035,1362.2404
2025-05-21 11:45:00+00:00,2547.035,2547.035,2535.315,2540.405,4940.4076
2025-05-21 11:50:00+00:00,2540.405,2542.785,2535.605,2537.645,2102.8728
2025-05-21 11:55:00+00:00,2537.645,2538.385,2534.635,2536.645,877.4113
2025-05-21 12:00:00+00:00,2536.645,2537.515,2531.945,2532.155,1280.2278
2025-05-21 12:05:00+00:00,2532.155,2533.745,2526.435,2527.125,1343.8506
2025-05-21 12:10:00+00:00,2527.125,2534.465,2527.125,2532.285,1032.4489
2025-05-21 12:15:00+00:00,2532.285,2543.215,2532.285,2542.945,2045.0479
2025-05-21 12:20:00+00:00,2542.945,2544.155,2540.385,2542.935,1061.0369
2025-05-21 12:25:00+00:00,2542.935,2549.995,2542.935,2548.505,1920.7181
2025-05-21 12:30:00+00:00,2548.145,2548.145,2540.005,2540.005,2666.1741
2025-05-21 12:35:00+00:00,2540.255,2543.275,2538.405,2539.905,1574.8215
2025-05-21 12:40:00+00:00,2539.905,2539.905,2537.185,2539.595,698.1893
2025-05-21 12:45:00+00:00,2539.595,2539.595,2535.755,2538.195,966.9073
2025-05-21 12:50:00+00:00,2538.195,2542.525,2535.435,2537.475,1510.9991
2025-05-21 12:55:00+00:00,2537.475,2539.195,2536.435,2539.195,982.2123
2025-05-21 13:00:00+00:00,2539.195,2541.265,2536.045,2536.205,2396.9874
2025-05-21 13:05:00+00:00,2536.205,2536.755,2530.735,2532.165,2310.8334
2025-05-21 13:10:00+00:00,2532.165,2532.665,2522.225,2523.775,1772.5659
2025-05-21 13:15:00+00:00,2524.035,2529.265,2522.485,2529.035,2396.8139
2025-05-21 13:20:00+00:00,2529.035,2531.105,2526.595,2527.605,1133.0049
2025-05-21 13:25:00+00:00,2527.605,2532.415,2526.635,2529.535,1024.9763
2025-05-21 13:30:00+00:00,2529.535,2537.465,2529.145,2533.075,3342.6045
2025-05-21 13:35:00+00:00,2533.345,2540.995,2530.995,2538.465,1880.8255
2025-05-21 13:40:00+00:00,2538.465,2554.735,2533.165,2551.255,4746.7061
2025-05-21 13:45:00+00:00,2551.595,2555.515,2543.575,2546.085,6402.3091
2025-05-21 13:50:00+00:00,2546.225,2557.625,2544.385,2548.815,5033.6946
2025-05-21 13:55:00+00:00,2548.815,2558.995,2545.005,2546.095,6988.4168
2025-05-21 14:00:00+00:00,2546.655,2555.615,2543.705,2552.275,7997.3612
2025-05-21 14:05:00+00:00,2551.835,2556.905,2547.435,2550.495,3954.7892
2025-05-21 14:10:00+00:00,2550.495,2552.125,2543.075,2547.905,3677.4223
2025-05-21 14:15:00+00:00,2547.905,2556.285,2547.065,2555.445,4221.7891
2025-05-21 14:20:00+00:00,2555.515,2562.255,2555.445,2556.285,4857.8008
2025-05-21 14:25:00+00:00,2556.285,2556.285,2547.105,2547.685,3773.7929
2025-05-21 14:30:00+00:00,2547.685,2552.265,2532.625,2535.045,6331.3912
2025-05-21 14:35:00+00:00,2535.045,2545.835,2535.005,2545.715,3254.978
2025-05-21 14:40:00+00:00,2545.715,2553.345,2544.955,2551.275,3857.9966
2025-05-21 14:45:00+00:00,2551.275,2559.405,2547.755,2557.355,3912.2042
2025-05-21 14:50:00+00:00,2557.365,2579.115,2556.295,2567.125,11473.7941
2025-05-21 14:55:00+00:00,2566.735,2580.605,2566.735,2580.575,7947.0878
2025-05-21 15:00:00+00:00,2580.505,2581.905,2558.485,2571.585,11768.8055
2025-05-21 15:05:00+00:00,2570.995,2580.705,2568.605,2576.525,8654.5944
2025-05-21 15:10:00+00:00,2576.525,2578.495,2561.645,2564.935,6803.1969
2025-05-21 15:15:00+00:00,2564.935,2574.225,2564.935,2567.345,3997.8952
2025-05-21 15:20:00+00:00,2567.195,2574.185,2562.445,2573.905,3257.0588
2025-05-21 15:25:00+00:00,2574.095,2577.535,2570.815,2570.995,4135.214
2025-05-21 15:30:00+00:00,2570.995,2576.895,2566.505,2566.505,4438.549
2025-05-21 15:35:00+00:00,2565.765,2567.675,2543.205,2550.305,12199.2572
2025-05-21 15:40:00+00:00,2550.135,2560.675,2549.225,2560.115,6473.2781
2025-05-21 15:45:00+00:00,2560.115,2564.825,2553.005,2554.995,4885.4242
2025-05-21 15:50:00+00:00,2554.985,2567.295,2553.805,2565.805,3332.2559
2025-05-21 15:55:00+00:00,2565.805,2571.195,2564.985,2567.015,3437.6729
2025-05-21 16:00:00+00:00,2567.015,2569.815,2562.785,2563.615,3712.7755
2025-05-21 16:05:00+00:00,2563.615,2564.325,2555.145,2563.165,3284.9165
2025-05-21 16:10:00+00:00,2563.295,2571.185,2562.325,2571.185,3240.146
2025-05-21 16:15:00+00:00,2571.185,2585.315,2570.915,2581.675,4540.2886
2025-05-21 16:20:00+00:00,2581.675,2582.125,2574.215,2577.875,3640.555
2025-05-21 16:25:00+00:00,2577.445,2584.995,2576.145,2580.095,3751.1222
2025-05-21 16:30:00+00:00,2579.605,2595.815,2579.205,2595.775,4635.5444
2025-05-21 16:35:00+00:00,2595.835,2602.975,2589.355,2598.015,7581.0314
2025-05-21 16:40:00+00:00,2597.995,2613.265,2595.105,2613.265,6278.7385
2025-05-21 16:45:00+00:00,2614.395,2615.095,2605.625,2611.995,7089.2959
2025-05-21 16:50:00+00:00,2610.355,2611.025,2598.205,2602.105,6199.711
2025-05-21 16:55:00+00:00,2602.105,2604.795,2584.675,2586.085,7837.466
2025-05-21 17:00:00+00:00,2586.085,2595.885,2576.015,2580.095,7173.6482
2025-05-21 17:05:00+00:00,2580.385,2583.005,2567.555,2567.695,4904.4369
2025-05-21 17:10:00+00:00,2567.695,2571.175,2559.185,2567.375,6256.518
2025-05-21 17:15:00+00:00,2567.155,2569.305,2536.245,2540.205,11995.213
2025-05-21 17:20:00+00:00,2542.235,2544.655,2500.875,2501.855,25852.9203
2025-05-21 17:25:00+00:00,2502.375,2502.375,2475.39,2477.565,33621.41
2025-05-21 17:30:00+00:00,2478.445,2514.575,2459.395,2509.195,39521.651
2025-05-21 17:35:00+00:00,2509.375,2511.875,2486.945,2502.755,17578.7704
2025-05-21 17:40:00+00:00,2503.295,2503.885,2473.975,2478.795,18512.2223
2025-05-21 17:45:00+00:00,2477.335,2499.095,2470.365,2482.915,19104.4322
2025-05-21 17:50:00+00:00,2482.785,2486.525,2457.725,2458.525,16614.1486
2025-05-21 17:55:00+00:00,2459.035,2472.895,2452.625,2472.895,14935.157
2025-05-21 18:00:00+00:00,2472.795,2482.835,2459.495,2472.695,13792.8703
2025-05-21 18:05:00+00:00,2472.605,2494.835,2469.615,2491.225,9522.8204
2025-05-21 18:10:00+00:00,2491.145,2491.145,2475.805,2481.845,7016.2116
2025-05-21 18:15:00+00:00,2481.845,2492.215,2479.865,2484.845,4108.2456
2025-05-21 18:20:00+00:00,2484.635,2484.635,2471.705,2479.735,3757.5454
2025-05-21 18:25:00+00:00,2480.175,2483.665,2473.305,2473.585,3230.3831
2025-05-21 18:30:00+00:00,2473.795,2481.655,2473.405,2480.995,2701.1431
2025-05-21 18:35:00+00:00,2480.995,2485.995,2476.605,2483.295,3460.2258
2025-05-21 18:40:00+00:00,2483.295,2497.095,2478.705,2495.635,5733.119
2025-05-21 18:45:00+00:00,2495.895,2496.375,2478.695,2481.395,8728.4359
2025-05-21 18:50:00+00:00,2481.495,2485.195,2475.405,2476.215,3236.944
2025-05-21 18:55:00+00:00,2476.005,2478.395,2472.805,2475.045,2216.9111
2025-05-21 19:00:00+00:00,2475.045,2486.105,2474.315,2484.215,4953.7401
2025-05-21 19:05:00+00:00,2484.215,2488.335,2464.485,2466.405,5030.7258
2025-05-21 19:10:00+00:00,2465.955,2472.995,2463.715,2471.645,3911.0712
2025-05-21 19:15:00+00:00,2471.645,2472.595,2464.795,2468.005,3003.3919
2025-05-21 19:20:00+00:00,2468.295,2476.925,2466.975,2475.975,2467.7411
2025-05-21 19:25:00+00:00,2475.705,2482.485,2471.225,2482.005,1947.6218
2025-05-21 19:30:00+00:00,2482.585,2492.995,2482.205,2489.895,4802.0287
2025-05-21 19:35:00+00:00,2489.895,2506.545,2488.055,2506.545,5896.296
2025-05-21 19:40:00+00:00,2506.545,2507.295,2500.255,2502.415,4027.7116
2025-05-21 19:45:00+00:00,2502.425,2510.995,2497.275,2510.645,4104.3414
2025-05-21 19:50:00+00:00,2509.685,2515.605,2500.685,2501.805,4888.5246
2025-05-21 19:55:00+00:00,2501.805,2517.645,2501.805,2513.145,3730.6675
2025-05-21 20:00:00+00:00,2512.705,2512.715,2504.485,2505.775,2491.6943
2025-05-21 20:05:00+00:00,2505.685,2511.215,2502.915,2504.935,1879.5159
2025-05-21 20:10:00+00:00,2504.775,2506.445,2498.285,2500.815,2046.1418
2025-05-21 20:15:00+00:00,2500.815,2507.895,2498.765,2507.345,1707.0178
2025-05-21 20:20:00+00:00,2507.345,2510.995,2505.005,2508.215,1055.476
2025-05-21 20:25:00+00:00,2508.695,2511.505,2506.435,2508.165,1467.5973
2025-05-21 20:30:00+00:00,2508.295,2509.795,2504.045,2506.115,1106.3934
2025-05-21 20:35:00+00:00,2505.985,2505.985,2502.505,2503.505,1213.2573
2025-05-21 20:40:00+00:00,2503.505,2505.325,2496.735,2498.985,1995.1331
2025-05-21 20:45:00+00:00,2498.985,2498.985,2487.135,2496.405,3809.604
2025-05-21 20:50:00+00:00,2496.405,2497.715,2488.215,2497.715,1324.6064
2025-05-21 20:55:00+00:00,2498.625,2508.785,2498.625,2508.785,2259.7068
2025-05-21 21:00:00+00:00,2508.835,2508.835,2499.715,2504.995,950.2206
2025-05-21 21:05:00+00:00,2504.995,2513.265,2503.955,2513.265,932.3913
2025-05-21 21:10:00+00:00,2513.265,2520.405,2511.505,2514.605,2032.895
2025-05-21 21:15:00+00:00,2514.605,2514.855,2509.145,2510.495,1368.8076
2025-05-21 21:20:00+00:00,2510.495,2513.615,2502.765,2505.925,1527.305
