from,abertura,maxima,minima,fechamento,volume
2025-07-19 15:50:00+00:00,3558.265,3559.335,3550.615,3553.735,1454.7485
2025-07-19 15:55:00+00:00,3553.735,3556.595,3552.005,3552.005,608.9223
2025-07-19 16:00:00+00:00,3552.005,3553.185,3542.005,3544.305,1881.001
2025-07-19 16:05:00+00:00,3544.305,3545.595,3540.395,3544.595,1240.714
2025-07-19 16:10:00+00:00,3544.595,3546.395,3539.565,3539.995,1563.946
2025-07-19 16:15:00+00:00,3539.195,3544.455,3535.695,3544.455,1040.4936
2025-07-19 16:20:00+00:00,3544.455,3549.995,3539.515,3549.645,965.0406
2025-07-19 16:25:00+00:00,3549.645,3568.305,3547.905,3563.835,5154.511
2025-07-19 16:30:00+00:00,3563.495,3565.215,3555.115,3556.335,2481.7025
2025-07-19 16:35:00+00:00,3556.335,3567.075,3556.335,3564.675,1648.9411
2025-07-19 16:40:00+00:00,3564.005,3568.235,3562.185,3568.235,1395.6229
2025-07-19 16:45:00+00:00,3568.005,3569.985,3563.945,3565.385,1609.8807
2025-07-19 16:50:00+00:00,3565.395,3566.865,3557.125,3557.125,975.6934
2025-07-19 16:55:00+00:00,3557.085,3561.875,3557.085,3559.875,876.8143
2025-07-19 17:00:00+00:00,3559.875,3560.995,3557.605,3557.705,769.5502
2025-07-19 17:05:00+00:00,3557.705,3558.095,3548.005,3551.965,2084.0052
2025-07-19 17:10:00+00:00,3551.705,3551.705,3547.005,3548.325,803.1166
2025-07-19 17:15:00+00:00,3548.325,3553.495,3547.975,3548.435,1075.2562
2025-07-19 17:20:00+00:00,3548.005,3550.295,3545.455,3546.005,811.9221
2025-07-19 17:25:00+00:00,3546.005,3547.285,3542.465,3547.285,627.7114
2025-07-19 17:30:00+00:00,3547.285,3548.945,3540.575,3541.105,1027.7798
2025-07-19 17:35:00+00:00,3541.005,3542.755,3537.235,3542.755,1833.4225
2025-07-19 17:40:00+00:00,3542.755,3542.755,3538.805,3540.535,943.6225
2025-07-19 17:45:00+00:00,3540.535,3545.745,3540.535,3544.385,752.5899
2025-07-19 17:50:00+00:00,3544.385,3548.435,3543.985,3544.805,787.32
2025-07-19 17:55:00+00:00,3544.895,3544.895,3533.075,3543.005,1099.0954
2025-07-19 18:00:00+00:00,3543.005,3547.995,3540.035,3544.635,757.0521
2025-07-19 18:05:00+00:00,3544.635,3552.305,3544.635,3549.675,894.4484
2025-07-19 18:10:00+00:00,3549.675,3554.165,3549.675,3552.005,1186.122
2025-07-19 18:15:00+00:00,3552.005,3554.495,3543.125,3544.075,1606.8963
2025-07-19 18:20:00+00:00,3544.075,3556.265,3544.075,3555.985,1280.983
2025-07-19 18:25:00+00:00,3555.985,3558.995,3551.515,3554.595,1180.7458
2025-07-19 18:30:00+00:00,3554.595,3559.045,3554.405,3558.995,879.6674
2025-07-19 18:35:00+00:00,3558.995,3560.475,3556.065,3560.015,1085.3082
2025-07-19 18:40:00+00:00,3560.015,3561.995,3556.475,3557.285,1490.126
2025-07-19 18:45:00+00:00,3557.075,3559.705,3552.745,3556.495,930.4638
2025-07-19 18:50:00+00:00,3556.495,3559.165,3554.705,3556.065,463.2998
2025-07-19 18:55:00+00:00,3556.065,3556.285,3551.065,3552.625,692.9932
2025-07-19 19:00:00+00:00,3552.795,3555.705,3551.075,3553.005,451.5401
2025-07-19 19:05:00+00:00,3552.415,3552.415,3544.415,3544.415,1157.9101
2025-07-19 19:10:00+00:00,3544.415,3554.825,3541.635,3550.995,1800.1205
2025-07-19 19:15:00+00:00,3550.995,3560.795,3549.895,3558.675,888.7941
2025-07-19 19:20:00+00:00,3558.315,3563.615,3558.255,3559.855,1305.5102
2025-07-19 19:25:00+00:00,3559.855,3562.775,3555.855,3562.775,1092.2059
2025-07-19 19:30:00+00:00,3562.825,3565.805,3561.785,3562.645,912.9692
2025-07-19 19:35:00+00:00,3562.645,3567.995,3561.635,3565.945,891.3465
2025-07-19 19:40:00+00:00,3565.945,3581.625,3563.815,3578.475,3962.2031
2025-07-19 19:45:00+00:00,3578.475,3578.915,3569.285,3576.315,2220.1004
2025-07-19 19:50:00+00:00,3576.005,3579.085,3572.015,3574.415,1680.8034
2025-07-19 19:55:00+00:00,3574.005,3578.165,3574.005,3577.615,982.0303
2025-07-19 20:00:00+00:00,3577.615,3583.455,3574.955,3579.355,1989.132
2025-07-19 20:05:00+00:00,3579.355,3592.805,3579.355,3590.395,3093.5863
2025-07-19 20:10:00+00:00,3590.005,3590.005,3580.405,3580.695,1361.3781
2025-07-19 20:15:00+00:00,3580.695,3580.695,3574.005,3578.485,1305.4767
2025-07-19 20:20:00+00:00,3578.495,3579.995,3576.005,3578.785,1048.5587
2025-07-19 20:25:00+00:00,3578.785,3583.995,3576.765,3583.015,940.2967
2025-07-19 20:30:00+00:00,3583.015,3583.495,3577.755,3581.905,754.2138
2025-07-19 20:35:00+00:00,3581.905,3583.405,3576.525,3577.565,926.9329
2025-07-19 20:40:00+00:00,3577.565,3580.585,3576.005,3576.995,1005.7472
2025-07-19 20:45:00+00:00,3576.995,3582.095,3574.555,3582.095,1381.8456
2025-07-19 20:50:00+00:00,3582.095,3582.885,3579.205,3580.155,1408.8741
2025-07-19 20:55:00+00:00,3580.155,3581.425,3563.585,3563.635,1890.4523
2025-07-19 21:00:00+00:00,3563.635,3571.095,3560.855,3560.855,1047.1414
2025-07-19 21:05:00+00:00,3560.855,3567.695,3560.005,3562.675,867.2738
2025-07-19 21:10:00+00:00,3561.095,3565.645,3548.475,3550.895,2362.6987
2025-07-19 21:15:00+00:00,3551.525,3559.775,3539.5,3543.795,3463.1798
2025-07-19 21:20:00+00:00,3543.995,3547.875,3539.775,3539.775,1711.292
2025-07-19 21:25:00+00:00,3539.665,3559.455,3539.215,3559.115,1735.0853
2025-07-19 21:30:00+00:00,3559.065,3559.065,3548.205,3554.145,992.4506
2025-07-19 21:35:00+00:00,3554.125,3557.545,3551.705,3554.765,736.2581
2025-07-19 21:40:00+00:00,3554.765,3557.315,3554.765,3557.315,350.9412
2025-07-19 21:45:00+00:00,3557.895,3562.405,3555.055,3561.995,511.239
2025-07-19 21:50:00+00:00,3561.995,3570.215,3560.695,3568.345,1369.0413
2025-07-19 21:55:00+00:00,3568.535,3574.205,3566.345,3571.445,804.8723
2025-07-19 22:00:00+00:00,3571.445,3571.445,3562.675,3564.395,1116.9952
2025-07-19 22:05:00+00:00,3564.395,3577.095,3563.905,3577.095,802.8206
2025-07-19 22:10:00+00:00,3577.095,3581.965,3576.925,3578.795,1071.9807
2025-07-19 22:15:00+00:00,3578.795,3588.515,3578.795,3587.645,1148.7133
2025-07-19 22:20:00+00:00,3587.645,3590.305,3584.155,3588.715,1520.2596
2025-07-19 22:25:00+00:00,3588.915,3590.685,3584.605,3584.605,581.3994
2025-07-19 22:30:00+00:00,3584.605,3584.695,3573.935,3578.915,1206.8584
2025-07-19 22:35:00+00:00,3578.915,3579.595,3577.095,3578.575,358.9499
2025-07-19 22:40:00+00:00,3578.575,3583.095,3575.705,3579.405,667.8605
2025-07-19 22:45:00+00:00,3579.405,3583.595,3578.305,3582.725,621.7605
2025-07-19 22:50:00+00:00,3582.725,3582.725,3580.205,3581.495,669.7897
2025-07-19 22:55:00+00:00,3581.495,3581.985,3576.695,3576.705,427.456
2025-07-19 23:00:00+00:00,3576.705,3581.235,3576.165,3581.205,464.3273
2025-07-19 23:05:00+00:00,3581.205,3583.495,3577.505,3578.695,356.9132
2025-07-19 23:10:00+00:00,3578.695,3582.135,3578.695,3581.325,444.9885
2025-07-19 23:15:00+00:00,3581.325,3581.325,3578.045,3580.165,254.1635
2025-07-19 23:20:00+00:00,3580.165,3580.165,3574.435,3577.485,357.7284
2025-07-19 23:25:00+00:00,3577.485,3581.775,3574.775,3580.055,476.0779
2025-07-19 23:30:00+00:00,3580.075,3589.875,3580.075,3589.785,715.3161
2025-07-19 23:35:00+00:00,3589.315,3598.295,3589.315,3596.835,2507.9702
2025-07-19 23:40:00+00:00,3596.625,3598.305,3594.625,3595.805,835.4565
2025-07-19 23:45:00+00:00,3595.805,3596.615,3591.875,3592.625,1087.7158
2025-07-19 23:50:00+00:00,3592.625,3593.985,3589.365,3591.935,662.1651
2025-07-19 23:55:00+00:00,3592.185,3594.715,3592.005,3592.005,436.4847
2025-07-20 00:00:00+00:00,3592.005,3593.745,3586.355,3586.885,831.648
2025-07-20 00:05:00+00:00,3586.885,3588.695,3580.935,3580.935,637.2349
2025-07-20 00:10:00+00:00,3580.935,3585.585,3579.535,3583.935,683.9613
2025-07-20 00:15:00+00:00,3583.935,3591.785,3582.755,3588.445,588.3353
2025-07-20 00:20:00+00:00,3588.375,3596.795,3588.375,3592.175,1250.52
2025-07-20 00:25:00+00:00,3592.175,3592.645,3579.135,3580.645,1353.7554
2025-07-20 00:30:00+00:00,3580.645,3586.195,3580.005,3584.105,807.5903
2025-07-20 00:35:00+00:00,3584.105,3594.955,3583.415,3587.695,1611.2027
2025-07-20 00:40:00+00:00,3587.695,3590.635,3584.005,3586.125,762.7012
2025-07-20 00:45:00+00:00,3586.125,3591.575,3584.435,3590.255,562.439
2025-07-20 00:50:00+00:00,3590.255,3595.825,3589.005,3590.935,804.5766
2025-07-20 00:55:00+00:00,3590.935,3595.835,3589.675,3591.105,1026.7643
2025-07-20 01:00:00+00:00,3591.105,3597.455,3589.175,3595.285,1383.1904
2025-07-20 01:05:00+00:00,3595.295,3617.355,3595.295,3612.535,6777.2746
2025-07-20 01:10:00+00:00,3612.215,3616.235,3605.825,3605.825,2718.6943
2025-07-20 01:15:00+00:00,3606.325,3615.495,3604.475,3610.745,1936.726
2025-07-20 01:20:00+00:00,3610.745,3625.865,3609.845,3617.375,10057.1705
2025-07-20 01:25:00+00:00,3618.045,3621.975,3608.365,3608.365,2443.2291
2025-07-20 01:30:00+00:00,3608.365,3614.195,3607.325,3611.665,1217.2576
2025-07-20 01:35:00+00:00,3611.665,3612.895,3602.175,3605.155,1666.7339
2025-07-20 01:40:00+00:00,3605.155,3612.775,3605.155,3611.875,2211.8457
2025-07-20 01:45:00+00:00,3611.875,3613.795,3610.765,3610.775,700.7091
2025-07-20 01:50:00+00:00,3610.775,3619.235,3605.195,3605.885,1376.1149
2025-07-20 01:55:00+00:00,3606.605,3607.395,3602.305,3604.805,787.2393
2025-07-20 02:00:00+00:00,3604.805,3612.385,3596.645,3609.835,2052.9524
2025-07-20 02:05:00+00:00,3609.835,3611.875,3601.915,3605.905,759.4617
2025-07-20 02:10:00+00:00,3605.905,3611.865,3603.955,3609.305,670.3411
2025-07-20 02:15:00+00:00,3609.305,3612.295,3606.875,3607.335,697.1633
2025-07-20 02:20:00+00:00,3607.385,3611.345,3606.545,3611.065,656.7087
2025-07-20 02:25:00+00:00,3611.115,3611.115,3604.505,3607.055,1244.3926
2025-07-20 02:30:00+00:00,3607.055,3618.965,3603.505,3618.965,1369.8913
2025-07-20 02:35:00+00:00,3618.965,3623.895,3615.005,3618.505,1320.5271
2025-07-20 02:40:00+00:00,3618.505,3621.415,3616.995,3617.465,953.3525
2025-07-20 02:45:00+00:00,3617.465,3623.815,3616.545,3619.985,611.8601
2025-07-20 02:50:00+00:00,3619.305,3619.975,3613.295,3615.805,684.3946
2025-07-20 02:55:00+00:00,3615.805,3618.175,3614.885,3616.305,469.7533
2025-07-20 03:00:00+00:00,3616.305,3624.775,3616.005,3620.435,1663.5232
2025-07-20 03:05:00+00:00,3620.435,3621.995,3617.685,3617.685,986.6145
2025-07-20 03:10:00+00:00,3617.685,3617.995,3614.385,3614.705,790.2584
2025-07-20 03:15:00+00:00,3614.555,3614.555,3608.205,3610.935,1042.5886
2025-07-20 03:20:00+00:00,3610.935,3615.395,3610.915,3611.845,814.5915
2025-07-20 03:25:00+00:00,3611.845,3643.905,3611.705,3638.135,13297.7398
2025-07-20 03:30:00+00:00,3638.025,3664.995,3638.025,3656.695,11154.8623
2025-07-20 03:35:00+00:00,3653.805,3694.115,3653.505,3686.115,20724.7199
2025-07-20 03:40:00+00:00,3686.115,3688.025,3666.465,3672.275,5951.9061
2025-07-20 03:45:00+00:00,3672.285,3674.955,3662.465,3669.495,3371.6746
2025-07-20 03:50:00+00:00,3669.225,3671.225,3660.835,3662.215,2106.9472
2025-07-20 03:55:00+00:00,3662.215,3664.795,3656.015,3658.005,2564.5413
2025-07-20 04:00:00+00:00,3658.005,3662.385,3652.745,3655.075,2153.8329
2025-07-20 04:05:00+00:00,3655.075,3656.885,3645.575,3645.605,2967.9391
2025-07-20 04:10:00+00:00,3645.745,3647.955,3633.835,3643.385,3000.2445
2025-07-20 04:15:00+00:00,3643.385,3648.845,3638.215,3641.585,1690.0553
2025-07-20 04:20:00+00:00,3641.925,3655.255,3641.085,3655.055,3961.8072
2025-07-20 04:25:00+00:00,3655.055,3657.505,3653.085,3656.365,897.7822
2025-07-20 04:30:00+00:00,3656.155,3666.065,3656.155,3664.095,2314.4716
2025-07-20 04:35:00+00:00,3664.095,3664.095,3652.395,3652.805,1583.8241
2025-07-20 04:40:00+00:00,3652.805,3654.565,3648.585,3648.585,768.2635
2025-07-20 04:45:00+00:00,3648.585,3653.595,3643.635,3648.215,1824.7246
2025-07-20 04:50:00+00:00,3651.785,3658.185,3651.555,3654.725,2522.4525
2025-07-20 04:55:00+00:00,3654.725,3659.855,3650.015,3654.005,1429.1291
2025-07-20 05:00:00+00:00,3654.005,3662.505,3652.985,3652.985,1762.3346
2025-07-20 05:05:00+00:00,3652.985,3654.495,3646.105,3646.595,1260.8032
2025-07-20 05:10:00+00:00,3646.625,3650.145,3645.045,3648.685,2193.4437
2025-07-20 05:15:00+00:00,3648.685,3650.675,3645.805,3646.505,1253.7374
2025-07-20 05:20:00+00:00,3646.405,3647.995,3639.355,3639.885,1163.1436
2025-07-20 05:25:00+00:00,3639.875,3643.385,3638.385,3638.995,1095.9131
2025-07-20 05:30:00+00:00,3639.195,3643.065,3636.065,3637.785,794.7706
2025-07-20 05:35:00+00:00,3637.985,3641.365,3637.985,3640.005,695.1155
2025-07-20 05:40:00+00:00,3640.005,3645.255,3638.985,3645.255,5618.1061
2025-07-20 05:45:00+00:00,3645.295,3646.955,3641.755,3646.885,1714.3703
2025-07-20 05:50:00+00:00,3646.885,3648.905,3642.905,3648.905,1989.6135
2025-07-20 05:55:00+00:00,3648.985,3653.425,3644.845,3647.195,1503.8953
2025-07-20 06:00:00+00:00,3647.215,3647.215,3642.425,3643.705,438.0913
2025-07-20 06:05:00+00:00,3643.705,3645.395,3640.365,3645.395,620.6041
2025-07-20 06:10:00+00:00,3645.395,3645.395,3640.005,3641.265,781.9025
2025-07-20 06:15:00+00:00,3641.095,3646.405,3639.605,3642.415,1283.3973
2025-07-20 06:20:00+00:00,3642.415,3650.845,3639.225,3649.115,2453.4792
2025-07-20 06:25:00+00:00,3649.115,3655.795,3647.505,3652.655,2205.1065
2025-07-20 06:30:00+00:00,3652.655,3655.495,3651.795,3651.795,883.1699
2025-07-20 06:35:00+00:00,3651.795,3656.995,3650.515,3651.285,689.129
2025-07-20 06:40:00+00:00,3651.285,3657.795,3651.285,3656.495,935.8889
2025-07-20 06:45:00+00:00,3656.495,3659.995,3656.395,3657.805,885.3428
2025-07-20 06:50:00+00:00,3657.805,3659.435,3653.815,3653.985,584.8071
2025-07-20 06:55:00+00:00,3653.985,3654.995,3651.475,3652.535,543.5162
2025-07-20 07:00:00+00:00,3652.535,3658.655,3652.535,3656.465,637.9414
2025-07-20 07:05:00+00:00,3656.465,3661.815,3656.465,3658.015,864.3177
2025-07-20 07:10:00+00:00,3658.015,3660.495,3657.995,3659.885,588.3521
2025-07-20 07:15:00+00:00,3659.885,3664.095,3659.885,3663.725,1472.2464
2025-07-20 07:20:00+00:00,3663.725,3669.245,3663.725,3668.675,1052.0273
2025-07-20 07:25:00+00:00,3668.675,3676.805,3666.185,3673.765,2634.2678
2025-07-20 07:30:00+00:00,3673.505,3675.215,3668.105,3670.795,1531.1851
2025-07-20 07:35:00+00:00,3670.795,3672.375,3664.105,3672.375,1554.2805
2025-07-20 07:40:00+00:00,3672.375,3684.895,3671.385,3681.665,3605.7652
2025-07-20 07:45:00+00:00,3681.835,3689.705,3676.605,3687.495,3616.8634
2025-07-20 07:50:00+00:00,3687.715,3688.595,3671.685,3672.845,5160.4283
2025-07-20 07:55:00+00:00,3672.765,3672.765,3668.315,3668.315,2351.3126
2025-07-20 08:00:00+00:00,3668.495,3677.995,3668.495,3677.995,1919.9932
2025-07-20 08:05:00+00:00,3677.995,3678.525,3672.735,3678.015,1198.598
2025-07-20 08:10:00+00:00,3678.015,3682.015,3677.005,3680.925,1286.5865
2025-07-20 08:15:00+00:00,3681.975,3686.595,3680.205,3685.715,2364.658
2025-07-20 08:20:00+00:00,3685.995,3687.395,3682.335,3687.395,1113.4255
2025-07-20 08:25:00+00:00,3687.535,3690.805,3681.305,3681.495,3420.6955
2025-07-20 08:30:00+00:00,3681.495,3685.995,3681.495,3685.135,1780.8847
2025-07-20 08:35:00+00:00,3685.515,3692.265,3683.315,3692.265,1552.3651
2025-07-20 08:40:00+00:00,3692.005,3708.655,3691.645,3703.855,20263.2532
2025-07-20 08:45:00+00:00,3704.585,3716.855,3697.035,3704.335,6973.4649
2025-07-20 08:50:00+00:00,3704.995,3707.495,3697.005,3704.505,8520.5039
2025-07-20 08:55:00+00:00,3704.375,3712.675,3700.125,3711.595,2929.6185
2025-07-20 09:00:00+00:00,3711.505,3727.075,3709.455,3718.815,11691.5011
2025-07-20 09:05:00+00:00,3718.815,3720.315,3700.465,3705.475,5853.6617
2025-07-20 09:10:00+00:00,3705.475,3708.265,3702.505,3706.485,1451.3521
2025-07-20 09:15:00+00:00,3706.485,3714.495,3706.005,3712.685,2344.6819
2025-07-20 09:20:00+00:00,3712.535,3712.535,3698.375,3700.825,2731.5704
2025-07-20 09:25:00+00:00,3700.825,3707.925,3695.475,3699.265,2957.2972
2025-07-20 09:30:00+00:00,3698.985,3706.955,3698.985,3706.155,4470.1431
2025-07-20 09:35:00+00:00,3706.155,3713.405,3706.155,3711.405,7546.4866
2025-07-20 09:40:00+00:00,3711.405,3712.545,3708.795,3710.345,1134.0878
2025-07-20 09:45:00+00:00,3710.335,3714.005,3705.205,3711.105,6239.5216
2025-07-20 09:50:00+00:00,3713.005,3719.005,3713.005,3717.605,5095.7624
2025-07-20 09:55:00+00:00,3717.535,3719.645,3707.125,3707.325,4025.8289
2025-07-20 10:00:00+00:00,3707.125,3713.245,3706.305,3712.505,1736.3481
2025-07-20 10:05:00+00:00,3712.505,3713.295,3705.005,3706.575,3145.5362
2025-07-20 10:10:00+00:00,3706.575,3709.615,3705.985,3707.195,1674.9593
2025-07-20 10:15:00+00:00,3707.195,3707.885,3702.535,3702.535,1675.5692
2025-07-20 10:20:00+00:00,3702.535,3706.415,3697.475,3703.475,4234.1382
2025-07-20 10:25:00+00:00,3703.135,3707.685,3698.875,3702.035,2671.2599
2025-07-20 10:30:00+00:00,3702.035,3704.335,3700.005,3702.735,1107.5926
2025-07-20 10:35:00+00:00,3702.985,3704.695,3698.785,3701.315,1104.0518
2025-07-20 10:40:00+00:00,3701.315,3704.625,3697.685,3700.005,1458.0588
2025-07-20 10:45:00+00:00,3700.005,3703.815,3699.505,3702.785,1008.9025
2025-07-20 10:50:00+00:00,3702.785,3704.995,3698.435,3699.705,1122.6437
2025-07-20 10:55:00+00:00,3699.345,3700.825,3697.205,3699.635,1845.6035
2025-07-20 11:00:00+00:00,3699.635,3702.945,3698.705,3700.255,1168.1488
2025-07-20 11:05:00+00:00,3700.255,3702.995,3697.035,3697.365,1465.8539
2025-07-20 11:10:00+00:00,3697.365,3702.485,3696.005,3701.355,1409.2421
2025-07-20 11:15:00+00:00,3701.355,3710.745,3701.005,3709.875,2663.6259
2025-07-20 11:20:00+00:00,3709.875,3730.02,3709.875,3719.305,9742.3805
2025-07-20 11:25:00+00:00,3719.305,3720.985,3713.265,3720.715,2957.5957
2025-07-20 11:30:00+00:00,3720.715,3727.495,3718.885,3725.805,2503.9171
2025-07-20 11:35:00+00:00,3725.505,3726.445,3721.825,3723.265,3118.0191
2025-07-20 11:40:00+00:00,3723.265,3735.715,3720.885,3730.335,4669.8972
2025-07-20 11:45:00+00:00,3730.335,3765.505,3728.515,3760.675,18869.1435
2025-07-20 11:50:00+00:00,3760.685,3763.505,3750.005,3750.365,8346.1254
2025-07-20 11:55:00+00:00,3750.365,3759.51,3744.075,3756.705,5159.1017
2025-07-20 12:00:00+00:00,3756.705,3756.705,3745.255,3752.215,4955.3594
2025-07-20 12:05:00+00:00,3752.215,3756.485,3751.665,3751.665,2362.3221
2025-07-20 12:10:00+00:00,3751.665,3752.335,3747.385,3750.345,2321.1516
2025-07-20 12:15:00+00:00,3750.345,3750.345,3730.145,3732.605,5815.1024
2025-07-20 12:20:00+00:00,3732.605,3736.175,3729.745,3735.745,2732.3097
2025-07-20 12:25:00+00:00,3735.745,3737.135,3724.945,3729.835,3942.618
2025-07-20 12:30:00+00:00,3729.835,3738.835,3727.045,3736.975,2610.8363
2025-07-20 12:35:00+00:00,3736.975,3740.165,3733.425,3735.005,2661.8072
2025-07-20 12:40:00+00:00,3735.005,3742.885,3735.005,3736.905,3046.1614
2025-07-20 12:45:00+00:00,3736.905,3739.855,3731.745,3734.725,2798.9553
2025-07-20 12:50:00+00:00,3734.875,3745.265,3733.345,3740.985,3441.4242
2025-07-20 12:55:00+00:00,3740.985,3748.145,3737.505,3747.685,1763.1444
2025-07-20 13:00:00+00:00,3747.575,3747.795,3741.615,3741.615,2413.6584
2025-07-20 13:05:00+00:00,3741.615,3751.905,3740.905,3749.495,1316.4221
2025-07-20 13:10:00+00:00,3749.495,3754.695,3745.575,3753.795,2827.0672
2025-07-20 13:15:00+00:00,3753.795,3755.185,3746.795,3751.305,2051.6861
2025-07-20 13:20:00+00:00,3751.305,3757.005,3750.645,3751.015,1551.5653
2025-07-20 13:25:00+00:00,3751.015,3751.015,3742.275,3742.465,1303.2093
2025-07-20 13:30:00+00:00,3742.565,3747.935,3741.015,3744.505,4878.5418
2025-07-20 13:35:00+00:00,3744.005,3745.875,3742.885,3742.885,828.5604
2025-07-20 13:40:00+00:00,3742.635,3742.635,3736.025,3738.475,1345.5304
2025-07-20 13:45:00+00:00,3738.785,3745.665,3738.785,3745.665,2355.253
2025-07-20 13:50:00+00:00,3745.665,3753.295,3744.335,3751.495,3674.6091
2025-07-20 13:55:00+00:00,3751.495,3752.355,3748.405,3748.845,1944.3766
2025-07-20 14:00:00+00:00,3748.845,3749.385,3744.855,3745.665,1474.0819
2025-07-20 14:05:00+00:00,3745.665,3754.855,3739.705,3742.495,3389.1768
2025-07-20 14:10:00+00:00,3742.495,3745.855,3729.305,3741.305,6180.8917
2025-07-20 14:15:00+00:00,3741.305,3751.235,3734.855,3748.495,2653.7148
2025-07-20 14:20:00+00:00,3748.585,3754.595,3745.555,3749.495,2286.5227
2025-07-20 14:25:00+00:00,3749.995,3752.005,3745.495,3747.005,1146.7597
2025-07-20 14:30:00+00:00,3746.995,3749.685,3744.375,3747.315,1291.16
2025-07-20 14:35:00+00:00,3747.315,3752.765,3747.315,3749.855,1396.9776
2025-07-20 14:40:00+00:00,3749.855,3751.175,3741.225,3744.075,1812.9246
2025-07-20 14:45:00+00:00,3744.175,3748.475,3742.085,3748.475,1140.6957
2025-07-20 14:50:00+00:00,3748.475,3751.605,3746.605,3748.505,1570.5174
2025-07-20 14:55:00+00:00,3748.505,3767.995,3746.095,3766.885,3120.202
2025-07-20 15:00:00+00:00,3767.265,3768.055,3756.755,3758.965,3205.2259
2025-07-20 15:05:00+00:00,3758.965,3760.295,3750.375,3758.655,1550.124
2025-07-20 15:10:00+00:00,3758.655,3764.555,3757.445,3763.995,1557.0675
2025-07-20 15:15:00+00:00,3763.995,3764.255,3753.615,3754.295,1416.2874
2025-07-20 15:20:00+00:00,3754.295,3756.865,3748.505,3752.995,2042.3653
2025-07-20 15:25:00+00:00,3752.995,3757.095,3750.635,3756.925,1227.6726
2025-07-20 15:30:00+00:00,3756.555,3781.035,3755.425,3775.195,7805.5043
2025-07-20 15:35:00+00:00,3774.635,3780.525,3764.835,3769.355,3450.7891
2025-07-20 15:40:00+00:00,3769.355,3779.855,3767.405,3770.575,2684.6061
2025-07-20 15:45:00+00:00,3770.575,3780.675,3768.455,3780.675,1973.2561
2025-07-20 15:50:00+00:00,3780.675,3789.975,3778.265,3787.595,7838.4158
2025-07-20 15:55:00+00:00,3786.855,3789.995,3782.895,3786.055,5319.1679
2025-07-20 16:00:00+00:00,3786.055,3794.645,3783.945,3783.945,3645.9776
2025-07-20 16:05:00+00:00,3784.805,3785.825,3774.605,3774.605,3573.5107
